,UsageClass,CheckoutOutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,Creator,Subjects,Publisher,PublicationYear,ISBN,Normalized.Creator,Normalized.Title,BirthYear,DeathYear,Work.In.Norton,CheckoutDate
11882,Physical,Horizon,BOOK,2017,11,2,Saving fish from drowning / Amy Tan.,"Tan, Amy","Tourists Crimes against Fiction, Americans Burma Fiction, Missing persons Fiction, Burma Fiction, Thrillers Fiction","Putnam,",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2017-11-01T07:00Z
11883,Physical,Horizon,BOOK,2017,11,1,The Joy Luck Club / Amy Tan.,"Tan, Amy","Chinese Americans Fiction, Mothers and daughters United States Fiction, Large type books","Thorndike Press,",1989.0,,Amy Tan,The Joy Luck Club,1952,,True,2017-11-01T07:00Z
11884,Physical,Horizon,BOOK,2017,11,4,The Moon Lady / Amy Tan ; illustrated by Gretchen Schields.,"Tan, Amy","Wishes Juvenile fiction, Grandmothers Juvenile fiction, China Juvenile literature, China Fiction","Aladdin Paperbacks,",1995.0,,Amy Tan,The Moon Lady,1952,,False,2017-11-01T07:00Z
11885,Physical,Horizon,BOOK,2017,11,1,The bonesetter's daughter / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, China Fiction, Domestic fiction","Ballantine Books,",2002.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2017-11-01T07:00Z
11886,Physical,Horizon,BOOK,2017,11,5,The kitchen god's wife / Amy Tan.,"Tan, Amy","Chinese American families Juvenile fiction, Chinese Americans Juvenile fiction, Mothers and daughters Juvenile fiction, California Juvenile fiction, China Juvenile fiction, Domestic fiction","Penguin,",2006.0,,Amy Tan,The Kitchen Gods Wife,1952,,False,2017-11-01T07:00Z
11887,Physical,Horizon,BOOK,2017,11,2,The hundred secret senses / Amy Tan.,"Tan, Amy","Chinese American women Fiction, Sisters United States Fiction, Domestic fiction","G.P. Putnam's Sons,",,,Amy Tan,The Hundred Secret Senses,1952,,False,2017-11-01T07:00Z
11888,Physical,Horizon,BOOK,2017,11,543,Where the past begins : a writer's memoir / Amy Tan.,"Tan, Amy","Tan Amy, Novelists American 20th century Biography, Creation Literary artistic etc, Autobiographies","Ecco, an imprint of HarperCollinsPublishers,",,,Amy Tan,Where The Past Begins,1952,,False,2017-11-01T07:00Z
11889,Physical,Horizon,BOOK,2017,11,11,The Valley of Amazement / Amy Tan.,"Tan, Amy","Americans China Fiction, Art Fiction, Courtesans Fiction, Family secrets Fiction, Identity Psychology Fiction, Kidnapping Fiction, Mothers and daughters Fiction, Shanghai China Fiction, San Francisco Calif Fiction, Historical fiction","Ecco, an imprint of HarperCollinsPublishers,",,,Amy Tan,The Valley Of Amazement,1952,,False,2017-11-01T07:00Z
11890,Physical,Horizon,BOOK,2017,11,8,The Joy Luck Club / Amy Tan.,"Tan, Amy","Women Societies and clubs Fiction, Reminiscing in old age Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Loss Psychology Fiction, Female friendship Fiction, Mothers Death Fiction, San Francisco Calif Fiction, Domestic fiction","Penguin Books,",2006.0,,Amy Tan,The Joy Luck Club,1952,,True,2017-11-01T07:00Z
11891,Physical,Horizon,BOOK,2017,11,6,The hundred secret senses / Amy Tan.,"Tan, Amy","Chinese American women Fiction, Sisters Fiction, Domestic fiction","Penguin Books,",2010.0,,Amy Tan,The Hundred Secret Senses,1952,,False,2017-11-01T07:00Z
11892,Physical,Horizon,BOOK,2017,12,1,Saving fish from drowning / Amy Tan.,"Tan, Amy","Americans Burma Fiction, Missing persons Fiction, Tourists Crimes against Fiction, Large type books, Burma Fiction, Thrillers Fiction","Thorndike Press,",2006.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2017-12-01T08:00Z
11893,Physical,Horizon,BOOK,2017,12,2,The bonesetter's daughter / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, China Fiction, Domestic fiction","Ballantine Books,",2002.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2017-12-01T08:00Z
11894,Physical,Horizon,BOOK,2017,12,4,The Moon Lady / Amy Tan ; illustrated by Gretchen Schields.,"Tan, Amy","Wishes Juvenile fiction, Grandmothers Juvenile fiction, China Juvenile literature, China Fiction","Aladdin Paperbacks,",1995.0,,Amy Tan,The Moon Lady,1952,,False,2017-12-01T08:00Z
11895,Physical,Horizon,BOOK,2017,12,500,Where the past begins : a writer's memoir / Amy Tan.,"Tan, Amy","Tan Amy, Novelists American 20th century Biography, Creation Literary artistic etc, Autobiographies","Ecco, an imprint of HarperCollinsPublishers,",,,Amy Tan,Where The Past Begins,1952,,False,2017-12-01T08:00Z
11896,Physical,Horizon,BOOK,2017,12,2,The kitchen god's wife / Amy Tan.,"Tan, Amy","Chinese American families Juvenile fiction, Chinese Americans Juvenile fiction, Mothers and daughters Juvenile fiction, California Juvenile fiction, China Juvenile fiction, Domestic fiction","Penguin,",2006.0,,Amy Tan,The Kitchen Gods Wife,1952,,False,2017-12-01T08:00Z
11897,Physical,Horizon,BOOK,2017,12,5,The Joy Luck Club / Amy Tan.,"Tan, Amy","Women Societies and clubs Fiction, Reminiscing in old age Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Loss Psychology Fiction, Female friendship Fiction, Mothers Death Fiction, San Francisco Calif Fiction, Domestic fiction","Penguin Books,",2006.0,,Amy Tan,The Joy Luck Club,1952,,True,2017-12-01T08:00Z
11898,Physical,Horizon,BOOK,2017,12,3,The hundred secret senses / Amy Tan.,"Tan, Amy","Chinese American women Fiction, Sisters Fiction, Domestic fiction","Penguin Books,",2010.0,,Amy Tan,The Hundred Secret Senses,1952,,False,2017-12-01T08:00Z
11899,Physical,Horizon,BOOK,2017,12,2,The bonesetter's daughter / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, China Fiction, Domestic fiction","G.P. Putnam's ,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2017-12-01T08:00Z
11900,Physical,Horizon,BOOK,2017,12,1,The Joy Luck Club / Amy Tan.,"Tan, Amy","Chinese Americans Fiction, Mothers and daughters United States Fiction, Large type books","Thorndike Press,",1989.0,,Amy Tan,The Joy Luck Club,1952,,True,2017-12-01T08:00Z
11901,Physical,Horizon,BOOK,2017,12,4,The Valley of Amazement / Amy Tan.,"Tan, Amy","Americans China Fiction, Art Fiction, Courtesans Fiction, Family secrets Fiction, Identity Psychology Fiction, Kidnapping Fiction, Mothers and daughters Fiction, Shanghai China Fiction, San Francisco Calif Fiction, Historical fiction","Ecco, an imprint of HarperCollinsPublishers,",,,Amy Tan,The Valley Of Amazement,1952,,False,2017-12-01T08:00Z
11902,Physical,Horizon,BOOK,2017,12,1,Saving fish from drowning / Amy Tan.,"Tan, Amy","Tourists Crimes against Fiction, Americans Burma Fiction, Missing persons Fiction, Burma Fiction, Thrillers Fiction","Putnam,",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2017-12-01T08:00Z
11903,Physical,Horizon,BOOK,2018,1,3,The Moon Lady / Amy Tan ; illustrated by Gretchen Schields.,"Tan, Amy","Wishes Juvenile fiction, Grandmothers Juvenile fiction, China Juvenile literature, China Fiction","Aladdin Paperbacks,",1995.0,,Amy Tan,The Moon Lady,1952,,False,2018-01-01T08:00Z
11904,Physical,Horizon,BOOK,2018,1,7,The Joy Luck Club / Amy Tan.,"Tan, Amy","Women Societies and clubs Fiction, Reminiscing in old age Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Loss Psychology Fiction, Female friendship Fiction, Mothers Death Fiction, San Francisco Calif Fiction, Domestic fiction","Penguin Books,",2006.0,,Amy Tan,The Joy Luck Club,1952,,True,2018-01-01T08:00Z
11905,Physical,Horizon,BOOK,2018,1,2,The bonesetter's daughter / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, China Fiction, Domestic fiction","G.P. Putnam's ,",2001.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2018-01-01T08:00Z
11906,Physical,Horizon,BOOK,2018,1,4,Saving fish from drowning / Amy Tan.,"Tan, Amy","Tourists Crimes against Fiction, Americans Burma Fiction, Missing persons Fiction, Burma Fiction, Thrillers Fiction","Putnam,",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2018-01-01T08:00Z
11907,Physical,Horizon,BOOK,2018,1,2,The opposite of fate : memories of a writing life / Amy Tan.,"Tan, Amy","Tan Amy, Tan Amy Family, Novelists American 20th century Family relationships, Novelists American 20th century Biography, Chinese Americans Biography, Free will and determinism, Chinese American families, Fiction Authorship, Fate and fatalism","Penguin Books,",2004.0,,Amy Tan,The Opposite Of Fate,1952,,False,2018-01-01T08:00Z
11908,Physical,Horizon,BOOK,2018,1,1,The bonesetter's daughter / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, China Fiction, Domestic fiction","Ballantine Books,",2002.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2018-01-01T08:00Z
11909,Physical,Horizon,BOOK,2018,1,250,Where the past begins : a writer's memoir / Amy Tan.,"Tan, Amy","Tan Amy, Novelists American 20th century Biography, Creation Literary artistic etc, Autobiographies","Ecco, an imprint of HarperCollinsPublishers,",,,Amy Tan,Where The Past Begins,1952,,False,2018-01-01T08:00Z
11910,Physical,Horizon,BOOK,2018,1,3,The hundred secret senses / Amy Tan.,"Tan, Amy","Chinese American women Fiction, Sisters Fiction, Domestic fiction","Penguin Books,",2010.0,,Amy Tan,The Hundred Secret Senses,1952,,False,2018-01-01T08:00Z
11911,Physical,Horizon,BOOK,2018,1,1,The kitchen god's wife / Amy Tan.,"Tan, Amy","Chinese American families Juvenile fiction, Chinese Americans Juvenile fiction, Mothers and daughters Juvenile fiction, California Juvenile fiction, China Juvenile fiction, Domestic fiction","Penguin,",2006.0,,Amy Tan,The Kitchen Gods Wife,1952,,False,2018-01-01T08:00Z
11912,Physical,Horizon,BOOK,2018,1,1,The Valley of Amazement / Amy Tan.,"Tan, Amy","Americans China Fiction, Art Fiction, Courtesans Fiction, Family secrets Fiction, Identity Psychology Fiction, Kidnapping Fiction, Mothers and daughters Fiction, Shanghai China Fiction, San Francisco Calif Fiction, Historical fiction","Ecco, an imprint of HarperCollinsPublishers,",,,Amy Tan,The Valley Of Amazement,1952,,False,2018-01-01T08:00Z
11913,Physical,Horizon,BOOK,2018,2,6,The Joy Luck Club / Amy Tan.,"Tan, Amy","Women Societies and clubs Fiction, Reminiscing in old age Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Loss Psychology Fiction, Female friendship Fiction, Mothers Death Fiction, San Francisco Calif Fiction, Domestic fiction","Penguin Books,",2006.0,,Amy Tan,The Joy Luck Club,1952,,True,2018-02-01T08:00Z
11914,Physical,Horizon,BOOK,2018,2,41,Where the past begins : a writer's memoir / Amy Tan.,"Tan, Amy","Tan Amy, Novelists American 20th century Biography, Creation Literary artistic etc, Autobiographies","Ecco, an imprint of HarperCollinsPublishers,",,,Amy Tan,Where The Past Begins,1952,,False,2018-02-01T08:00Z
11915,Physical,Horizon,BOOK,2018,2,2,The Valley of Amazement / Amy Tan.,"Tan, Amy","Americans China Fiction, Art Fiction, Courtesans Fiction, Family secrets Fiction, Identity Psychology Fiction, Kidnapping Fiction, Mothers and daughters Fiction, Shanghai China Fiction, San Francisco Calif Fiction, Historical fiction","Ecco, an imprint of HarperCollinsPublishers,",,,Amy Tan,The Valley Of Amazement,1952,,False,2018-02-01T08:00Z
11916,Physical,Horizon,BOOK,2018,2,2,The kitchen god's wife / Amy Tan.,"Tan, Amy","Chinese American families Juvenile fiction, Chinese Americans Juvenile fiction, Mothers and daughters Juvenile fiction, California Juvenile fiction, China Juvenile fiction, Domestic fiction","Penguin,",2006.0,,Amy Tan,The Kitchen Gods Wife,1952,,False,2018-02-01T08:00Z
11917,Physical,Horizon,BOOK,2018,2,3,The hundred secret senses / Amy Tan.,"Tan, Amy","Chinese American women Fiction, Sisters Fiction, Domestic fiction","Penguin Books,",2010.0,,Amy Tan,The Hundred Secret Senses,1952,,False,2018-02-01T08:00Z
11918,Physical,Horizon,BOOK,2018,2,1,Saving fish from drowning / Amy Tan.,"Tan, Amy","Americans Burma Fiction, Missing persons Fiction, Tourists Crimes against Fiction, Large type books, Burma Fiction, Thrillers Fiction","Thorndike Press,",2006.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2018-02-01T08:00Z
11919,Physical,Horizon,BOOK,2018,2,1,The Joy Luck Club / Amy Tan.,"Tan, Amy","Chinese Americans Fiction, Mothers and daughters United States Fiction, Large type books","Thorndike Press,",1989.0,,Amy Tan,The Joy Luck Club,1952,,True,2018-02-01T08:00Z
11920,Physical,Horizon,BOOK,2018,2,1,The hundred secret senses / Amy Tan.,"Tan, Amy","Chinese American women Fiction, Sisters United States Fiction, Domestic fiction","G.P. Putnam's Sons,",,,Amy Tan,The Hundred Secret Senses,1952,,False,2018-02-01T08:00Z
11921,Physical,Horizon,BOOK,2018,2,2,Saving fish from drowning / Amy Tan.,"Tan, Amy","Tourists Crimes against Fiction, Americans Burma Fiction, Missing persons Fiction, Burma Fiction, Thrillers Fiction","Putnam,",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2018-02-01T08:00Z
11922,Physical,Horizon,BOOK,2018,2,1,The Moon Lady / Amy Tan ; illustrated by Gretchen Schields.,"Tan, Amy","Wishes Juvenile fiction, Grandmothers Juvenile fiction, China Juvenile literature, China Fiction","Aladdin Paperbacks,",1995.0,,Amy Tan,The Moon Lady,1952,,False,2018-02-01T08:00Z
11923,Physical,Horizon,BOOK,2018,3,33,Where the past begins : a writer's memoir / Amy Tan.,"Tan, Amy","Tan Amy, Novelists American 20th century Biography, Creation Literary artistic etc, Autobiographies","Ecco, an imprint of HarperCollinsPublishers,",,,Amy Tan,Where The Past Begins,1952,,False,2018-03-01T08:00Z
11924,Physical,Horizon,BOOK,2018,3,2,The hundred secret senses / Amy Tan.,"Tan, Amy","Chinese American women Fiction, Sisters Fiction, Domestic fiction","Penguin Books,",2010.0,,Amy Tan,The Hundred Secret Senses,1952,,False,2018-03-01T08:00Z
11925,Physical,Horizon,BOOK,2018,3,2,The kitchen god's wife / Amy Tan.,"Tan, Amy","Chinese American families Juvenile fiction, Chinese Americans Juvenile fiction, Mothers and daughters Juvenile fiction, California Juvenile fiction, China Juvenile fiction, Domestic fiction","Penguin,",2006.0,,Amy Tan,The Kitchen Gods Wife,1952,,False,2018-03-01T08:00Z
11926,Physical,Horizon,BOOK,2018,3,2,The Valley of Amazement / Amy Tan.,"Tan, Amy","Americans China Fiction, Art Fiction, Courtesans Fiction, Family secrets Fiction, Identity Psychology Fiction, Kidnapping Fiction, Mothers and daughters Fiction, Shanghai China Fiction, San Francisco Calif Fiction, Historical fiction","Ecco, an imprint of HarperCollinsPublishers,",,,Amy Tan,The Valley Of Amazement,1952,,False,2018-03-01T08:00Z
11927,Physical,Horizon,BOOK,2018,3,9,The Joy Luck Club / Amy Tan.,"Tan, Amy","Women Societies and clubs Fiction, Reminiscing in old age Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Loss Psychology Fiction, Female friendship Fiction, Mothers Death Fiction, San Francisco Calif Fiction, Domestic fiction","Penguin Books,",2006.0,,Amy Tan,The Joy Luck Club,1952,,True,2018-03-01T08:00Z
11928,Physical,Horizon,BOOK,2018,3,2,The Moon Lady / Amy Tan ; illustrated by Gretchen Schields.,"Tan, Amy","Wishes Juvenile fiction, Grandmothers Juvenile fiction, China Juvenile literature, China Fiction","Aladdin Paperbacks,",1995.0,,Amy Tan,The Moon Lady,1952,,False,2018-03-01T08:00Z
11929,Physical,Horizon,BOOK,2018,4,5,The Joy Luck Club / Amy Tan.,"Tan, Amy","Women Societies and clubs Fiction, Reminiscing in old age Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Loss Psychology Fiction, Female friendship Fiction, Mothers Death Fiction, San Francisco Calif Fiction, Domestic fiction","Penguin Books,",2006.0,,Amy Tan,The Joy Luck Club,1952,,True,2018-04-01T07:00Z
11930,Physical,Horizon,BOOK,2018,4,2,The kitchen god's wife / Amy Tan.,"Tan, Amy","Chinese American families Juvenile fiction, Chinese Americans Juvenile fiction, Mothers and daughters Juvenile fiction, California Juvenile fiction, China Juvenile fiction, Domestic fiction","Penguin,",2006.0,,Amy Tan,The Kitchen Gods Wife,1952,,False,2018-04-01T07:00Z
11931,Physical,Horizon,BOOK,2018,4,1,The bonesetter's daughter / Amy Tan.,"Tan, Amy","Chinese American families Fiction, Chinese American women Fiction, Mothers and daughters Fiction, Women immigrants Fiction, Women China Fiction, China Fiction, Domestic fiction","Ballantine Books,",2002.0,,Amy Tan,The Bonesetters Daughter,1952,,False,2018-04-01T07:00Z
11932,Physical,Horizon,BOOK,2018,4,2,Saving fish from drowning / Amy Tan.,"Tan, Amy","Tourists Crimes against Fiction, Americans Burma Fiction, Missing persons Fiction, Burma Fiction, Thrillers Fiction","Putnam,",2005.0,,Amy Tan,Saving Fish From Drowning,1952,,False,2018-04-01T07:00Z
11933,Physical,Horizon,BOOK,2018,4,1,The hundred secret senses / Amy Tan.,"Tan, Amy","Chinese American women Fiction, Sisters United States Fiction, Domestic fiction","G.P. Putnam's Sons,",,,Amy Tan,The Hundred Secret Senses,1952,,False,2018-04-01T07:00Z
11934,Physical,Horizon,BOOK,2018,4,1,The Joy Luck Club / Amy Tan.,"Tan, Amy","Chinese Americans Fiction, Mothers and daughters United States Fiction, Large type books","Thorndike Press,",1989.0,,Amy Tan,The Joy Luck Club,1952,,True,2018-04-01T07:00Z
11935,Physical,Horizon,BOOK,2018,4,3,The Valley of Amazement / Amy Tan.,"Tan, Amy","Americans China Fiction, Art Fiction, Courtesans Fiction, Family secrets Fiction, Identity Psychology Fiction, Kidnapping Fiction, Mothers and daughters Fiction, Shanghai China Fiction, San Francisco Calif Fiction, Historical fiction","Ecco, an imprint of HarperCollinsPublishers,",,,Amy Tan,The Valley Of Amazement,1952,,False,2018-04-01T07:00Z
